input_id,model,layer,category,measured_entropy,sae_sparsity_metric,timestamp
open_ended_008,gpt2,5,open_ended,2.911,0.666,2026-08-09T09:20:11.267455+00:00
open_ended_008,gpt2,6,open_ended,2.921,0.661,2026-08-09T09:20:11.267455+00:00
open_ended_008,gpt2,7,open_ended,2.931,0.656,2026-08-09T09:20:11.267455+00:00
open_ended_008,gpt2,8,open_ended,2.941,0.651,2026-08-09T09:20:11.267455+00:00
open_ended_009,gpt2,5,open_ended,2.942,0.697,2026-08-09T09:20:11.267455+00:00
open_ended_009,gpt2,6,open_ended,2.952,0.692,2026-08-09T09:20:11.267455+00:00
open_ended_009,gpt2,7,open_ended,2.962,0.687,2026-08-09T09:20:11.267455+00:00
open_ended_009,gpt2,8,open_ended,2.972,0.682,2026-08-09T09:20:11.267455+00:00
open_ended_010,gpt2,5,open_ended,2.928,0.683,2026-08-09T09:20:11.267455+00:00
open_ended_010,gpt2,6,open_ended,2.938,0.678,2026-08-09T09:20:11.267455+00:00
open_ended_010,gpt2,7,open_ended,2.948,0.673,2026-08-09T09:20:11.267455+00:00
open_ended_010,gpt2,8,open_ended,2.958,0.668,2026-08-09T09:20:11.267455+00:00
open_ended_011,gpt2,5,open_ended,2.854,0.659,2026-08-09T09:20:11.267455+00:00
open_ended_011,gpt2,6,open_ended,2.864,0.654,2026-08-09T09:20:11.267455+00:00
open_ended_011,gpt2,7,open_ended,2.874,0.649,2026-08-09T09:20:11.267455+00:00
open_ended_011,gpt2,8,open_ended,2.884,0.644,2026-08-09T09:20:11.267455+00:00
open_ended_012,gpt2,5,open_ended,2.909,0.664,2026-08-09T09:20:11.267455+00:00
open_ended_012,gpt2,6,open_ended,2.919,0.659,2026-08-09T09:20:11.267455+00:00
open_ended_012,gpt2,7,open_ended,2.929,0.654,2026-08-09T09:20:11.267455+00:00
open_ended_012,gpt2,8,open_ended,2.939,0.649,2026-08-09T09:20:11.267455+00:00
open_ended_013,gpt2,5,open_ended,2.869,0.674,2026-08-09T09:20:11.267455+00:00
open_ended_013,gpt2,6,open_ended,2.879,0.669,2026-08-09T09:20:11.267455+00:00
open_ended_013,gpt2,7,open_ended,2.889,0.664,2026-08-09T09:20:11.267455+00:00
open_ended_013,gpt2,8,open_ended,2.899,0.659,2026-08-09T09:20:11.267455+00:00
open_ended_014,gpt2,5,open_ended,2.919,0.674,2026-08-09T09:20:11.267455+00:00
open_ended_014,gpt2,6,open_ended,2.929,0.669,2026-08-09T09:20:11.267455+00:00
open_ended_014,gpt2,7,open_ended,2.939,0.664,2026-08-09T09:20:11.267455+00:00
open_ended_014,gpt2,8,open_ended,2.949,0.659,2026-08-09T09:20:11.267455+00:00
open_ended_015,gpt2,5,open_ended,2.851,0.656,2026-08-09T09:20:11.267455+00:00
open_ended_015,gpt2,6,open_ended,2.861,0.651,2026-08-09T09:20:11.267455+00:00
open_ended_015,gpt2,7,open_ended,2.871,0.646,2026-08-09T09:20:11.267455+00:00
open_ended_015,gpt2,8,open_ended,2.881,0.641,2026-08-09T09:20:11.267455+00:00
open_ended_016,gpt2,5,open_ended,2.853,0.658,2026-08-09T09:20:11.267455+00:00
open_ended_016,gpt2,6,open_ended,2.863,0.653,2026-08-09T09:20:11.267455+00:00
open_ended_016,gpt2,7,open_ended,2.873,0.648,2026-08-09T09:20:11.267455+00:00
open_ended_016,gpt2,8,open_ended,2.883,0.643,2026-08-09T09:20:11.267455+00:00
open_ended_017,gpt2,5,open_ended,2.927,0.682,2026-08-09T09:20:11.267455+00:00
open_ended_017,gpt2,6,open_ended,2.937,0.677,2026-08-09T09:20:11.267455+00:00
open_ended_017,gpt2,7,open_ended,2.947,0.672,2026-08-09T09:20:11.267455+00:00
open_ended_017,gpt2,8,open_ended,2.957,0.667,2026-08-09T09:20:11.267455+00:00
open_ended_018,gpt2,5,open_ended,2.866,0.671,2026-08-09T09:20:11.267455+00:00
open_ended_018,gpt2,6,open_ended,2.876,0.666,2026-08-09T09:20:11.267455+00:00
open_ended_018,gpt2,7,open_ended,2.886,0.661,2026-08-09T09:20:11.267455+00:00
open_ended_018,gpt2,8,open_ended,2.896,0.656,2026-08-09T09:20:11.267455+00:00
open_ended_019,gpt2,5,open_ended,2.906,0.661,2026-08-09T09:20:11.267455+00:00
open_ended_019,gpt2,6,open_ended,2.916,0.656,2026-08-09T09:20:11.267455+00:00
open_ended_019,gpt2,7,open_ended,2.926,0.651,2026-08-09T09:20:11.267455+00:00
open_ended_019,gpt2,8,open_ended,2.936,0.646,2026-08-09T09:20:11.267455+00:00
open_ended_020,gpt2,5,open_ended,2.892,0.697,2026-08-09T09:20:11.267455+00:00
open_ended_020,gpt2,6,open_ended,2.902,0.692,2026-08-09T09:20:11.267455+00:00
open_ended_020,gpt2,7,open_ended,2.912,0.687,2026-08-09T09:20:11.267455+00:00
open_ended_020,gpt2,8,open_ended,2.922,0.682,2026-08-09T09:20:11.267455+00:00
open_ended_021,gpt2,5,open_ended,2.86,0.665,2026-08-09T09:20:11.267455+00:00
open_ended_021,gpt2,6,open_ended,2.87,0.66,2026-08-09T09:20:11.267455+00:00
open_ended_021,gpt2,7,open_ended,2.88,0.655,2026-08-09T09:20:11.267455+00:00
open_ended_021,gpt2,8,open_ended,2.89,0.65,2026-08-09T09:20:11.267455+00:00
open_ended_022,gpt2,5,open_ended,2.928,0.683,2026-08-09T09:20:11.267455+00:00
open_ended_022,gpt2,6,open_ended,2.938,0.678,2026-08-09T09:20:11.267455+00:00
open_ended_022,gpt2,7,open_ended,2.948,0.673,2026-08-09T09:20:11.267455+00:00
open_ended_022,gpt2,8,open_ended,2.958,0.668,2026-08-09T09:20:11.267455+00:00
open_ended_023,gpt2,5,open_ended,2.865,0.67,2026-08-09T09:20:11.267455+00:00
open_ended_023,gpt2,6,open_ended,2.875,0.665,2026-08-09T09:20:11.267455+00:00
open_ended_023,gpt2,7,open_ended,2.885,0.66,2026-08-09T09:20:11.267455+00:00
open_ended_023,gpt2,8,open_ended,2.895,0.655,2026-08-09T09:20:11.267455+00:00
open_ended_024,gpt2,5,open_ended,2.903,0.658,2026-08-09T09:20:11.267455+00:00
open_ended_024,gpt2,6,open_ended,2.913,0.653,2026-08-09T09:20:11.267455+00:00
open_ended_024,gpt2,7,open_ended,2.923,0.648,2026-08-09T09:20:11.267455+00:00
open_ended_024,gpt2,8,open_ended,2.933,0.643,2026-08-09T09:20:11.267455+00:00
open_ended_025,gpt2,5,open_ended,2.886,0.691,2026-08-09T09:20:11.267455+00:00
open_ended_025,gpt2,6,open_ended,2.896,0.686,2026-08-09T09:20:11.267455+00:00
open_ended_025,gpt2,7,open_ended,2.906,0.681,2026-08-09T09:20:11.267455+00:00
open_ended_025,gpt2,8,open_ended,2.916,0.676,2026-08-09T09:20:11.267455+00:00
open_ended_026,gpt2,5,open_ended,2.901,0.656,2026-08-09T09:20:11.267455+00:00
open_ended_026,gpt2,6,open_ended,2.911,0.651,2026-08-09T09:20:11.267455+00:00
open_ended_026,gpt2,7,open_ended,2.921,0.646,2026-08-09T09:20:11.267455+00:00
open_ended_026,gpt2,8,open_ended,2.931,0.641,2026-08-09T09:20:11.267455+00:00
open_ended_027,gpt2,5,open_ended,2.924,0.679,2026-08-09T09:20:11.267455+00:00
open_ended_027,gpt2,6,open_ended,2.934,0.674,2026-08-09T09:20:11.267455+00:00
open_ended_027,gpt2,7,open_ended,2.944,0.669,2026-08-09T09:20:11.267455+00:00
open_ended_027,gpt2,8,open_ended,2.954,0.664,2026-08-09T09:20:11.267455+00:00
open_ended_028,gpt2,5,open_ended,2.88,0.685,2026-08-09T09:20:11.267455+00:00
open_ended_028,gpt2,6,open_ended,2.89,0.68,2026-08-09T09:20:11.267455+00:00
open_ended_028,gpt2,7,open_ended,2.9,0.675,2026-08-09T09:20:11.267455+00:00
open_ended_028,gpt2,8,open_ended,2.91,0.67,2026-08-09T09:20:11.267455+00:00
open_ended_029,gpt2,5,open_ended,2.919,0.674,2026-08-09T09:20:11.267455+00:00
open_ended_029,gpt2,6,open_ended,2.929,0.669,2026-08-09T09:20:11.267455+00:00
open_ended_029,gpt2,7,open_ended,2.939,0.664,2026-08-09T09:20:11.267455+00:00
open_ended_029,gpt2,8,open_ended,2.949,0.659,2026-08-09T09:20:11.267455+00:00
open_ended_030,gpt2,5,open_ended,2.88,0.685,2026-08-09T09:20:11.267455+00:00
open_ended_030,gpt2,6,open_ended,2.89,0.68,2026-08-09T09:20:11.267455+00:00
open_ended_030,gpt2,7,open_ended,2.9,0.675,2026-08-09T09:20:11.267455+00:00
open_ended_030,gpt2,8,open_ended,2.91,0.67,2026-08-09T09:20:11.267455+00:00
open_ended_031,gpt2,5,open_ended,2.861,0.666,2026-08-09T09:20:11.267455+00:00
open_ended_031,gpt2,6,open_ended,2.871,0.661,2026-08-09T09:20:11.267455+00:00
open_ended_031,gpt2,7,open_ended,2.881,0.656,2026-08-09T09:20:11.267455+00:00
open_ended_031,gpt2,8,open_ended,2.891,0.651,2026-08-09T09:20:11.267455+00:00
open_ended_032,gpt2,5,open_ended,2.935,0.69,2026-08-09T09:20:11.267455+00:00
open_ended_032,gpt2,6,open_ended,2.945,0.685,2026-08-09T09:20:11.267455+00:00
open_ended_032,gpt2,7,open_ended,2.955,0.68,2026-08-09T09:20:11.267455+00:00
open_ended_032,gpt2,8,open_ended,2.965,0.675,2026-08-09T09:20:11.267455+00:00
open_ended_033,gpt2,5,open_ended,2.867,0.672,2026-08-09T09:20:11.267455+00:00
open_ended_033,gpt2,6,open_ended,2.877,0.667,2026-08-09T09:20:11.267455+00:00
open_ended_033,gpt2,7,open_ended,2.887,0.662,2026-08-09T09:20:11.267455+00:00
open_ended_033,gpt2,8,open_ended,2.897,0.657,2026-08-09T09:20:11.267455+00:00
open_ended_034,gpt2,5,open_ended,2.909,0.664,2026-08-09T09:20:11.267455+00:00
open_ended_034,gpt2,6,open_ended,2.919,0.659,2026-08-09T09:20:11.267455+00:00
open_ended_034,gpt2,7,open_ended,2.929,0.654,2026-08-09T09:20:11.267455+00:00
open_ended_034,gpt2,8,open_ended,2.939,0.649,2026-08-09T09:20:11.267455+00:00
open_ended_035,gpt2,5,open_ended,2.85,0.655,2026-08-09T09:20:11.267455+00:00
open_ended_035,gpt2,6,open_ended,2.86,0.65,2026-08-09T09:20:11.267455+00:00
open_ended_035,gpt2,7,open_ended,2.87,0.645,2026-08-09T09:20:11.267455+00:00
open_ended_035,gpt2,8,open_ended,2.88,0.64,2026-08-09T09:20:11.267455+00:00
open_ended_036,gpt2,5,open_ended,2.893,0.698,2026-08-09T09:20:11.267455+00:00
open_ended_036,gpt2,6,open_ended,2.903,0.693,2026-08-09T09:20:11.267455+00:00
open_ended_036,gpt2,7,open_ended,2.913,0.688,2026-08-09T09:20:11.267455+00:00
open_ended_036,gpt2,8,open_ended,2.923,0.683,2026-08-09T09:20:11.267455+00:00
open_ended_037,gpt2,5,open_ended,2.855,0.66,2026-08-09T09:20:11.267455+00:00
open_ended_037,gpt2,6,open_ended,2.865,0.655,2026-08-09T09:20:11.267455+00:00
open_ended_037,gpt2,7,open_ended,2.875,0.65,2026-08-09T09:20:11.267455+00:00
open_ended_037,gpt2,8,open_ended,2.885,0.645,2026-08-09T09:20:11.267455+00:00
open_ended_038,gpt2,5,open_ended,2.931,0.686,2026-08-09T09:20:11.267455+00:00
open_ended_038,gpt2,6,open_ended,2.941,0.681,2026-08-09T09:20:11.267455+00:00
open_ended_038,gpt2,7,open_ended,2.951,0.676,2026-08-09T09:20:11.267455+00:00
open_ended_038,gpt2,8,open_ended,2.961,0.671,2026-08-09T09:20:11.267455+00:00
open_ended_039,gpt2,5,open_ended,2.897,0.702,2026-08-09T09:20:11.267455+00:00
open_ended_039,gpt2,6,open_ended,2.907,0.697,2026-08-09T09:20:11.267455+00:00
open_ended_039,gpt2,7,open_ended,2.917,0.692,2026-08-09T09:20:11.267455+00:00
open_ended_039,gpt2,8,open_ended,2.927,0.687,2026-08-09T09:20:11.267455+00:00
open_ended_040,gpt2,5,open_ended,2.923,0.678,2026-08-09T09:20:11.267455+00:00
open_ended_040,gpt2,6,open_ended,2.933,0.673,2026-08-09T09:20:11.267455+00:00
open_ended_040,gpt2,7,open_ended,2.943,0.668,2026-08-09T09:20:11.267455+00:00
open_ended_040,gpt2,8,open_ended,2.953,0.663,2026-08-09T09:20:11.267455+00:00
open_ended_041,gpt2,5,open_ended,2.881,0.686,2026-08-09T09:20:11.267455+00:00
open_ended_041,gpt2,6,open_ended,2.891,0.681,2026-08-09T09:20:11.267455+00:00
open_ended_041,gpt2,7,open_ended,2.901,0.676,2026-08-09T09:20:11.267455+00:00
open_ended_041,gpt2,8,open_ended,2.911,0.671,2026-08-09T09:20:11.267455+00:00
open_ended_042,gpt2,5,open_ended,2.851,0.656,2026-08-09T09:20:11.267455+00:00
open_ended_042,gpt2,6,open_ended,2.861,0.651,2026-08-09T09:20:11.267455+00:00
open_ended_042,gpt2,7,open_ended,2.871,0.646,2026-08-09T09:20:11.267455+00:00
open_ended_042,gpt2,8,open_ended,2.881,0.641,2026-08-09T09:20:11.267455+00:00
open_ended_043,gpt2,5,open_ended,2.852,0.657,2026-08-09T09:20:11.267455+00:00
open_ended_043,gpt2,6,open_ended,2.862,0.652,2026-08-09T09:20:11.267455+00:00
open_ended_043,gpt2,7,open_ended,2.872,0.647,2026-08-09T09:20:11.267455+00:00
open_ended_043,gpt2,8,open_ended,2.882,0.642,2026-08-09T09:20:11.267455+00:00
open_ended_044,gpt2,5,open_ended,2.9,0.655,2026-08-09T09:20:11.267455+00:00
open_ended_044,gpt2,6,open_ended,2.91,0.65,2026-08-09T09:20:11.267455+00:00
open_ended_044,gpt2,7,open_ended,2.92,0.645,2026-08-09T09:20:11.267455+00:00
open_ended_044,gpt2,8,open_ended,2.93,0.64,2026-08-09T09:20:11.267455+00:00
open_ended_045,gpt2,5,open_ended,2.928,0.683,2026-08-09T09:20:11.267455+00:00
open_ended_045,gpt2,6,open_ended,2.938,0.678,2026-08-09T09:20:11.267455+00:00
open_ended_045,gpt2,7,open_ended,2.948,0.673,2026-08-09T09:20:11.267455+00:00
open_ended_045,gpt2,8,open_ended,2.958,0.668,2026-08-09T09:20:11.267455+00:00
open_ended_046,gpt2,5,open_ended,2.86,0.665,2026-08-09T09:20:11.267455+00:00
open_ended_046,gpt2,6,open_ended,2.87,0.66,2026-08-09T09:20:11.267455+00:00
open_ended_046,gpt2,7,open_ended,2.88,0.655,2026-08-09T09:20:11.267455+00:00
open_ended_046,gpt2,8,open_ended,2.89,0.65,2026-08-09T09:20:11.267455+00:00
open_ended_047,gpt2,5,open_ended,2.865,0.67,2026-08-09T09:20:11.267455+00:00
open_ended_047,gpt2,6,open_ended,2.875,0.665,2026-08-09T09:20:11.267455+00:00
open_ended_047,gpt2,7,open_ended,2.885,0.66,2026-08-09T09:20:11.267455+00:00
open_ended_047,gpt2,8,open_ended,2.895,0.655,2026-08-09T09:20:11.267455+00:00
open_ended_048,gpt2,5,open_ended,2.869,0.674,2026-08-09T09:20:11.267455+00:00
open_ended_048,gpt2,6,open_ended,2.879,0.669,2026-08-09T09:20:11.267455+00:00
open_ended_048,gpt2,7,open_ended,2.889,0.664,2026-08-09T09:20:11.267455+00:00
open_ended_048,gpt2,8,open_ended,2.899,0.659,2026-08-09T09:20:11.267455+00:00
open_ended_049,gpt2,5,open_ended,2.885,0.69,2026-08-09T09:20:11.267455+00:00
open_ended_049,gpt2,6,open_ended,2.895,0.685,2026-08-09T09:20:11.267455+00:00
open_ended_049,gpt2,7,open_ended,2.905,0.68,2026-08-09T09:20:11.267455+00:00
open_ended_049,gpt2,8,open_ended,2.915,0.675,2026-08-09T09:20:11.267455+00:00
open_ended_050,gpt2,5,open_ended,2.906,0.661,2026-08-09T09:20:11.267455+00:00
open_ended_050,gpt2,6,open_ended,2.916,0.656,2026-08-09T09:20:11.267455+00:00
open_ended_050,gpt2,7,open_ended,2.926,0.651,2026-08-09T09:20:11.267455+00:00
open_ended_050,gpt2,8,open_ended,2.936,0.646,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_001,gpt2,5,adversarial_ambiguous,1.478,0.813,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_001,gpt2,6,adversarial_ambiguous,1.488,0.808,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_001,gpt2,7,adversarial_ambiguous,1.498,0.803,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_001,gpt2,8,adversarial_ambiguous,1.508,0.798,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_002,gpt2,5,adversarial_ambiguous,1.515,0.8,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_002,gpt2,6,adversarial_ambiguous,1.525,0.795,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_002,gpt2,7,adversarial_ambiguous,1.535,0.79,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_002,gpt2,8,adversarial_ambiguous,1.545,0.785,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_003,gpt2,5,adversarial_ambiguous,1.528,0.813,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_003,gpt2,6,adversarial_ambiguous,1.538,0.808,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_003,gpt2,7,adversarial_ambiguous,1.548,0.803,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_003,gpt2,8,adversarial_ambiguous,1.558,0.798,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_004,gpt2,5,adversarial_ambiguous,1.452,0.787,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_004,gpt2,6,adversarial_ambiguous,1.462,0.782,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_004,gpt2,7,adversarial_ambiguous,1.472,0.777,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_004,gpt2,8,adversarial_ambiguous,1.482,0.772,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_005,gpt2,5,adversarial_ambiguous,1.521,0.806,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_005,gpt2,6,adversarial_ambiguous,1.531,0.801,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_005,gpt2,7,adversarial_ambiguous,1.541,0.796,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_005,gpt2,8,adversarial_ambiguous,1.551,0.791,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_006,gpt2,5,adversarial_ambiguous,1.466,0.801,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_006,gpt2,6,adversarial_ambiguous,1.476,0.796,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_006,gpt2,7,adversarial_ambiguous,1.486,0.791,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_006,gpt2,8,adversarial_ambiguous,1.496,0.786,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_007,gpt2,5,adversarial_ambiguous,1.466,0.801,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_007,gpt2,6,adversarial_ambiguous,1.476,0.796,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_007,gpt2,7,adversarial_ambiguous,1.486,0.791,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_007,gpt2,8,adversarial_ambiguous,1.496,0.786,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_008,gpt2,5,adversarial_ambiguous,1.482,0.817,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_008,gpt2,6,adversarial_ambiguous,1.492,0.812,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_008,gpt2,7,adversarial_ambiguous,1.502,0.807,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_008,gpt2,8,adversarial_ambiguous,1.512,0.802,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_009,gpt2,5,adversarial_ambiguous,1.51,0.795,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_009,gpt2,6,adversarial_ambiguous,1.52,0.79,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_009,gpt2,7,adversarial_ambiguous,1.53,0.785,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_009,gpt2,8,adversarial_ambiguous,1.54,0.78,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_010,gpt2,5,adversarial_ambiguous,1.454,0.789,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_010,gpt2,6,adversarial_ambiguous,1.464,0.784,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_010,gpt2,7,adversarial_ambiguous,1.474,0.779,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_010,gpt2,8,adversarial_ambiguous,1.484,0.774,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_011,gpt2,5,adversarial_ambiguous,1.515,0.8,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_011,gpt2,6,adversarial_ambiguous,1.525,0.795,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_011,gpt2,7,adversarial_ambiguous,1.535,0.79,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_011,gpt2,8,adversarial_ambiguous,1.545,0.785,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_012,gpt2,5,adversarial_ambiguous,1.461,0.796,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_012,gpt2,6,adversarial_ambiguous,1.471,0.791,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_012,gpt2,7,adversarial_ambiguous,1.481,0.786,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_012,gpt2,8,adversarial_ambiguous,1.491,0.781,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_013,gpt2,5,adversarial_ambiguous,1.512,0.797,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_013,gpt2,6,adversarial_ambiguous,1.522,0.792,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_013,gpt2,7,adversarial_ambiguous,1.532,0.787,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_013,gpt2,8,adversarial_ambiguous,1.542,0.782,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_014,gpt2,5,adversarial_ambiguous,1.458,0.793,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_014,gpt2,6,adversarial_ambiguous,1.468,0.788,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_014,gpt2,7,adversarial_ambiguous,1.478,0.783,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_014,gpt2,8,adversarial_ambiguous,1.488,0.778,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_015,gpt2,5,adversarial_ambiguous,1.48,0.815,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_015,gpt2,6,adversarial_ambiguous,1.49,0.81,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_015,gpt2,7,adversarial_ambiguous,1.5,0.805,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_015,gpt2,8,adversarial_ambiguous,1.51,0.8,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_016,gpt2,5,adversarial_ambiguous,1.471,0.806,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_016,gpt2,6,adversarial_ambiguous,1.481,0.801,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_016,gpt2,7,adversarial_ambiguous,1.491,0.796,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_016,gpt2,8,adversarial_ambiguous,1.501,0.791,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_017,gpt2,5,adversarial_ambiguous,1.452,0.787,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_017,gpt2,6,adversarial_ambiguous,1.462,0.782,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_017,gpt2,7,adversarial_ambiguous,1.472,0.777,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_017,gpt2,8,adversarial_ambiguous,1.482,0.772,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_018,gpt2,5,adversarial_ambiguous,1.487,0.822,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_018,gpt2,6,adversarial_ambiguous,1.497,0.817,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_018,gpt2,7,adversarial_ambiguous,1.507,0.812,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_018,gpt2,8,adversarial_ambiguous,1.517,0.807,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_019,gpt2,5,adversarial_ambiguous,1.469,0.804,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_019,gpt2,6,adversarial_ambiguous,1.479,0.799,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_019,gpt2,7,adversarial_ambiguous,1.489,0.794,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_019,gpt2,8,adversarial_ambiguous,1.499,0.789,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_020,gpt2,5,adversarial_ambiguous,1.523,0.808,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_020,gpt2,6,adversarial_ambiguous,1.533,0.803,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_020,gpt2,7,adversarial_ambiguous,1.543,0.798,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_020,gpt2,8,adversarial_ambiguous,1.553,0.793,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_021,gpt2,5,adversarial_ambiguous,1.497,0.832,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_021,gpt2,6,adversarial_ambiguous,1.507,0.827,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_021,gpt2,7,adversarial_ambiguous,1.517,0.822,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_021,gpt2,8,adversarial_ambiguous,1.527,0.817,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_022,gpt2,5,adversarial_ambiguous,1.49,0.825,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_022,gpt2,6,adversarial_ambiguous,1.5,0.82,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_022,gpt2,7,adversarial_ambiguous,1.51,0.815,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_022,gpt2,8,adversarial_ambiguous,1.52,0.81,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_023,gpt2,5,adversarial_ambiguous,1.514,0.799,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_023,gpt2,6,adversarial_ambiguous,1.524,0.794,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_023,gpt2,7,adversarial_ambiguous,1.534,0.789,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_023,gpt2,8,adversarial_ambiguous,1.544,0.784,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_024,gpt2,5,adversarial_ambiguous,1.499,0.834,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_024,gpt2,6,adversarial_ambiguous,1.509,0.829,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_024,gpt2,7,adversarial_ambiguous,1.519,0.824,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_024,gpt2,8,adversarial_ambiguous,1.529,0.819,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_025,gpt2,5,adversarial_ambiguous,1.509,0.794,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_025,gpt2,6,adversarial_ambiguous,1.519,0.789,2026-08-09T09:20:11.267455+00:00
adversarial_ambiguous_025,gpt2,7,adversarial_ambiguous,1.529,0.784,2026-08-09T09:20:11.267455+00:00
